C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_40_434.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_40_434.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_40_434.jpg,0,0.7180812,0,1.06254
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_40_513.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_40_513.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_40_513.jpg,0,0.9551745,0,1.940315
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_40_580.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_40_580.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_40_580.jpg,0,1,0,2.887186
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_40_661.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_40_661.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_40_661.jpg,0,1,0,3.824292
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_40_740.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_40_740.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_40_740.jpg,0,1,0,4.760148
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_40_808.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_40_808.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_40_808.jpg,0,1,0,5.456481
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_40_874.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_40_874.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_40_874.jpg,0,1,0,6.148809
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_40_943.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_40_943.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_40_943.jpg,0,1,0,7.065647
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_023.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_023.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_023.jpg,0,1,0,7.975352
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_091.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_091.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_091.jpg,-0.15,1,0,8.647693
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_158.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_158.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_158.jpg,-0.35,1,0,9.515429
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_225.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_225.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_225.jpg,-0.5000001,1,0,10.14279
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_291.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_291.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_291.jpg,-0.6500001,1,0,10.74823
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_359.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_359.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_359.jpg,0,1,0,11.63615
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_427.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_427.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_427.jpg,0,1,0,11.99199
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_494.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_494.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_494.jpg,0,1,0,12.96958
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_563.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_563.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_563.jpg,0,1,0,13.7376
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_630.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_630.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_630.jpg,-0.15,1,0,14.21591
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_697.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_697.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_697.jpg,-0.35,1,0,15.11328
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_765.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_765.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_765.jpg,0,1,0,15.7969
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_833.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_833.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_833.jpg,0,1,0,16.36083
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_900.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_900.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_900.jpg,0,1,0,17.21076
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_41_969.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_41_969.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_41_969.jpg,0,1,0,17.86565
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_037.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_037.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_037.jpg,-0.2,1,0,18.67454
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_105.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_105.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_105.jpg,-0.35,1,0,19.2307
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_175.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_175.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_175.jpg,-0.5000001,1,0,19.76863
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_243.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_243.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_243.jpg,0,1,0,20.4796
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_310.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_310.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_310.jpg,0,1,0,21.05757
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_377.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_377.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_377.jpg,0,1,0,21.85394
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_457.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_457.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_457.jpg,-0.05,1,0,22.64338
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_525.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_525.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_525.jpg,-0.2,1,0,23.21432
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_605.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_605.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_605.jpg,-0.4,1,0,23.92273
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_683.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_683.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_683.jpg,-0.6000001,1,0,24.54617
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_761.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_761.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_761.jpg,0,1,0,25.26975
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_841.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_841.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_841.jpg,0,1,0,26.02447
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_919.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_919.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_919.jpg,0,1,0,26.78099
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_42_998.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_42_998.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_42_998.jpg,-0.15,1,0,27.52548
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_43_074.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_43_074.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_43_074.jpg,-0.3,1,0,28.0475
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_43_153.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_43_153.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_43_153.jpg,-0.5000001,1,0,28.66454
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_43_231.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_43_231.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_43_231.jpg,-0.7,1,0,29.18524
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_43_310.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_43_310.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_43_310.jpg,0,1,0,29.795
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_43_386.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_43_386.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_43_386.jpg,0,1,0,30.18681
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_43_465.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_43_465.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_43_465.jpg,0,1,0,30.18991
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_43_533.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_43_533.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_43_533.jpg,-0.05,1,0,30.18965
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_43_607.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_43_607.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_43_607.jpg,-0.25,1,0,30.17786
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_43_686.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_43_686.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_43_686.jpg,0,1,0,30.18913
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_43_762.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_43_762.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_43_762.jpg,0,1,0,30.19029
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_43_839.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_43_839.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_43_839.jpg,0,1,0,30.1905
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_43_917.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_43_917.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_43_917.jpg,0,1,0,30.19043
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_43_994.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_43_994.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_43_994.jpg,0,1,0,30.19057
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_44_071.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_44_071.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_44_071.jpg,-0.1,1,0,30.18837
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_44_147.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_44_147.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_44_147.jpg,-0.3,1,0,30.16968
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_44_227.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_44_227.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_44_227.jpg,0,1,0,30.18789
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_44_306.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_44_306.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_44_306.jpg,0,1,0,30.18945
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_44_373.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_44_373.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_44_373.jpg,-0.1,1,0,30.18945
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_44_441.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_44_441.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_44_441.jpg,-0.3,1,0,30.17282
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_44_510.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_44_510.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_44_510.jpg,0,1,0,30.18902
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_44_592.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_44_592.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_44_592.jpg,0,1,0,30.18993
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_44_658.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_44_658.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_44_658.jpg,-0.2,1,0,30.18359
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_44_738.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_44_738.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_44_738.jpg,-0.4,1,0,30.16073
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_44_806.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_44_806.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_44_806.jpg,-0.5500001,1,0,30.14187
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_44_874.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_44_874.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_44_874.jpg,0,1,0,30.17113
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_44_941.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_44_941.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_44_941.jpg,0,1,0,30.18619
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_010.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_010.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_010.jpg,0,1,0,30.18846
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_078.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_078.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_078.jpg,0,1,0,30.19016
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_146.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_146.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_146.jpg,0,1,0,30.19032
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_216.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_216.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_216.jpg,0,1,0,30.19032
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_285.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_285.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_285.jpg,0,1,0,30.19029
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_354.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_354.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_354.jpg,0,1,0,30.19027
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_425.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_425.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_425.jpg,0,1,0,30.19031
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_492.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_492.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_492.jpg,0,1,0,30.19032
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_562.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_562.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_562.jpg,0,1,0,30.19029
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_631.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_631.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_631.jpg,0,1,0,30.18941
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_699.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_699.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_699.jpg,-0.2,1,0,30.17976
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_769.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_769.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_769.jpg,0,1,0,30.1897
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_840.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_840.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_840.jpg,0,1,0,30.1897
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_911.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_911.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_911.jpg,0,1,0,30.19032
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_45_983.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_45_983.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_45_983.jpg,0,1,0,30.19027
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_46_052.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_46_052.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_46_052.jpg,0,1,0,30.19034
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_46_123.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_46_123.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_46_123.jpg,-0.1,1,0,30.18779
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_46_193.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_46_193.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_46_193.jpg,-0.25,1,0,30.17495
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_46_265.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_46_265.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_46_265.jpg,0,1,0,30.18883
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_46_335.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_46_335.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_46_335.jpg,0,1,0,30.19002
C:\Users\Binh-Philippe\Desktop\IMG\center_2020_12_10_16_05_46_407.jpg,C:\Users\Binh-Philippe\Desktop\IMG\left_2020_12_10_16_05_46_407.jpg,C:\Users\Binh-Philippe\Desktop\IMG\right_2020_12_10_16_05_46_407.jpg,0,1,0,30.19024
